time,open,high,low,close,volume
2018-06-29 00:00:00,494000.0,497000.0,460000.0,469500.0,41862.903487892654
2018-06-30 00:00:00,469500.0,517000.0,462000.0,502500.0,54845.529735052856
2018-07-01 00:00:00,503000.0,511000.0,495500.0,497000.0,28589.186162631588
2018-07-02 00:00:00,498500.0,527500.0,493000.0,521000.0,47887.88608394459
2018-07-03 00:00:00,521000.0,534500.0,510000.0,514500.0,57456.926246422234
2018-07-04 00:00:00,513500.0,525500.0,493000.0,520500.0,39813.62564326746
2018-07-05 00:00:00,521000.0,523500.0,510500.0,517000.0,32833.40092677859
2018-07-06 00:00:00,516500.0,525000.0,508000.0,525000.0,30270.024801974512
2018-07-07 00:00:00,524000.0,531000.0,519500.0,525000.0,18739.1580718217
2018-07-08 00:00:00,525500.0,541500.0,523500.0,540500.0,27052.685845009546
2018-07-09 00:00:00,540000.0,546000.0,535500.0,538000.0,23654.676831815974
2018-07-10 00:00:00,538500.0,540500.0,487000.0,500000.0,45365.626752359836
2018-07-11 00:00:00,500500.0,507500.0,485000.0,501500.0,29727.821179744686
2018-07-12 00:00:00,501500.0,505500.0,487000.0,489500.0,20702.921435092267
2018-07-13 00:00:00,489500.0,501000.0,477000.0,495500.0,23633.500099683137
2018-07-14 00:00:00,496500.0,499500.0,483000.0,494500.0,12638.705441646463
2018-07-15 00:00:00,494500.0,508000.0,492000.0,506000.0,18731.64910501578
2018-07-16 00:00:00,506000.0,529000.0,501500.0,527500.0,34202.06366156501
2018-07-17 00:00:00,527000.0,533000.0,515000.0,518500.0,25637.308011030073
2018-07-18 00:00:00,519000.0,561500.0,517000.0,547000.0,37709.71411304206
2018-07-19 00:00:00,547000.0,552000.0,521500.0,530500.0,21734.071386694435
2018-07-20 00:00:00,531500.0,534500.0,511500.0,523500.0,15882.30107151249
2018-07-21 00:00:00,523500.0,528000.0,503000.0,521000.0,15346.516108497362
2018-07-22 00:00:00,522000.0,528000.0,517000.0,524500.0,7970.476905629794
2018-07-23 00:00:00,523000.0,531000.0,510500.0,520000.0,20981.56170847323
2018-07-24 00:00:00,520000.0,543500.0,508000.0,532500.0,33717.28472681777
2018-07-25 00:00:00,532500.0,544000.0,524000.0,525500.0,7124.2083411775475
2018-07-26 00:00:00,524500.0,538500.0,520000.0,533500.0,14196.312711925888
2018-07-27 00:00:00,535500.0,539000.0,513500.0,514000.0,15553.368049389903
2018-07-28 00:00:00,514000.0,527000.0,513500.0,519000.0,7915.979186212937
2018-07-29 00:00:00,519000.0,525000.0,515000.0,520000.0,4028.4478746728687
2018-07-30 00:00:00,521500.0,523000.0,513000.0,516000.0,8612.388351200705
2018-07-31 00:00:00,515500.0,516500.0,483000.0,485000.0,16388.75768639098
2018-08-01 00:00:00,486000.0,493500.0,465000.0,484000.0,13120.320117473562
2018-08-02 00:00:00,483000.0,487000.0,469000.0,474000.0,8678.873255463066
2018-08-03 00:00:00,475000.0,478000.0,455000.0,474000.0,10308.228100270999
2018-08-04 00:00:00,474500.0,482500.0,463000.0,466500.0,8840.367746144238
2018-08-05 00:00:00,466500.0,474500.0,461500.0,466000.0,9474.07623434092
2018-08-06 00:00:00,467000.0,475000.0,464000.0,468500.0,10500.28823305714
2018-08-07 00:00:00,466000.0,472000.0,462000.0,468500.0,10357.202541064727
2018-08-08 00:00:00,468500.0,471000.0,416500.0,423000.0,22522.043413444913
2018-08-09 00:00:00,423000.0,429000.0,409000.0,424000.0,20485.053632899384
2018-08-10 00:00:00,424000.0,427500.0,410000.0,417000.0,16078.538789795904
2018-08-11 00:00:00,417000.0,418000.0,360000.0,369000.0,25440.969898933996
2018-08-12 00:00:00,367000.0,387500.0,361000.0,374000.0,14681.986852891965
2018-08-13 00:00:00,374000.0,381000.0,369000.0,370000.0,14558.933971881404
2018-08-14 00:00:00,370000.0,371000.0,294000.0,301500.0,51159.6938402817
2018-08-15 00:00:00,301500.0,340000.0,299000.0,334000.0,29076.894977383898
2018-08-16 00:00:00,334000.0,351500.0,322500.0,335000.0,24010.05978141838
2018-08-17 00:00:00,335000.0,350000.0,328000.0,339500.0,25726.638038942132
2018-08-18 00:00:00,340000.0,368000.0,338000.0,340500.0,26632.214387064523
2018-08-19 00:00:00,340500.0,353000.0,329000.0,349000.0,17849.45677458736
2018-08-20 00:00:00,347000.0,349500.0,325500.0,331000.0,17419.234774718185
2018-08-21 00:00:00,330000.0,336000.0,312500.0,320000.0,20821.857077225963
2018-08-22 00:00:00,320000.0,339000.0,313000.0,322000.0,23733.8044585461
2018-08-23 00:00:00,322000.0,323000.0,300000.0,313000.0,25826.49372456203
2018-08-24 00:00:00,313500.0,321000.0,307000.0,311500.0,15349.077544089449
2018-08-25 00:00:00,309500.0,321000.0,308500.0,315000.0,142650.281168715
2018-08-26 00:00:00,315000.0,317000.0,306500.0,310000.0,14329.505791440582
2018-08-27 00:00:00,310000.0,313500.0,306000.0,310000.0,26772.028287815443
2018-08-28 00:00:00,310000.0,323500.0,309000.0,321000.0,22669.0050858419
2018-08-29 00:00:00,321000.0,330500.0,318500.0,325500.0,36785.648542822564
2018-08-30 00:00:00,325500.0,327000.0,309000.0,312500.0,46517.99286138732
2018-08-31 00:00:00,312000.0,321000.0,308000.0,313000.0,31684.209276294914
2018-09-01 00:00:00,313000.0,329500.0,312500.0,327500.0,33660.64124034718
2018-09-02 00:00:00,327500.0,334500.0,322500.0,325000.0,46292.415605546055
2018-09-03 00:00:00,325000.0,332000.0,320500.0,323000.0,20985.73226878536
2018-09-04 00:00:00,323000.0,326500.0,318000.0,322500.0,29248.44090759691
2018-09-05 00:00:00,322500.0,324500.0,286500.0,294000.0,60090.085390198976
2018-09-06 00:00:00,295000.0,296000.0,247000.0,265000.0,74066.29018958057
2018-09-07 00:00:00,263500.0,271500.0,247000.0,250500.0,58170.308788082126
2018-09-08 00:00:00,250500.0,254500.0,247500.0,248500.0,35310.56022013063
2018-09-09 00:00:00,249000.0,249500.0,214000.0,234500.0,68611.85069362471
2018-09-10 00:00:00,234000.0,236000.0,221000.0,225500.0,41148.758323106515
2018-09-11 00:00:00,226000.0,229000.0,210500.0,212500.0,41957.90032482758
2018-09-12 00:00:00,212500.0,215500.0,193000.0,200000.0,85064.6398815522
2018-09-13 00:00:00,200000.0,235000.0,196500.0,229000.0,84528.84709203152
2018-09-14 00:00:00,229000.0,253500.0,227500.0,233000.0,131640.02915974084
2018-09-15 00:00:00,232000.0,256000.0,232000.0,253500.0,91557.10199891144
2018-09-16 00:00:00,253000.0,255500.0,235500.0,245500.0,54341.04276419831
2018-09-17 00:00:00,245500.0,254500.0,242000.0,243000.0,40606.23282926585
2018-09-18 00:00:00,243000.0,243500.0,221000.0,239500.0,105132.38878584842
2018-09-19 00:00:00,239500.0,244500.0,231500.0,238000.0,36558.025598570355
2018-09-20 00:00:00,238000.0,242500.0,225500.0,238500.0,35914.5603132405
2018-09-21 00:00:00,238000.0,259500.0,235000.0,258000.0,85295.34453993718
2018-09-22 00:00:00,257500.0,289000.0,250000.0,266000.0,105062.28545238932
2018-09-23 00:00:00,264500.0,278500.0,262500.0,271000.0,40790.62947226149
2018-09-24 00:00:00,271000.0,276500.0,259500.0,263000.0,23951.775526096262
2018-09-25 00:00:00,262500.0,268500.0,233000.0,240000.0,37402.99125522527
2018-09-26 00:00:00,240000.0,249500.0,236000.0,246000.0,34317.5568359583
2018-09-27 00:00:00,246000.0,252500.0,236500.0,245500.0,53628.916342630066
2018-09-28 00:00:00,246500.0,259500.0,243000.0,251500.0,57534.617683029996
2018-09-29 00:00:00,251500.0,266000.0,241000.0,255000.0,65109.22345937039
2018-09-30 00:00:00,256000.0,265500.0,255000.0,264000.0,38132.50726008596
2018-10-01 00:00:00,264000.0,264500.0,250500.0,254000.0,37791.58368965703
2018-10-02 00:00:00,254000.0,259500.0,251500.0,256000.0,20580.820812608654
2018-10-03 00:00:00,256000.0,257000.0,245500.0,251500.0,35990.310584164516
2018-10-04 00:00:00,251500.0,257500.0,246500.0,254500.0,32466.17177728359
2018-10-05 00:00:00,254500.0,257000.0,249500.0,255000.0,69886.4619564799
2018-10-06 00:00:00,255000.0,261500.0,253000.0,255000.0,45439.01332333796
2018-10-07 00:00:00,255000.0,258000.0,252000.0,253500.0,33062.229070949106
2018-10-08 00:00:00,253000.0,262000.0,252500.0,259000.0,89036.78526480882
2018-10-09 00:00:00,259000.0,262500.0,257000.0,258000.0,150109.25931812383
2018-10-10 00:00:00,258000.0,260000.0,253000.0,256000.0,149722.45012131264
2018-10-11 00:00:00,255500.0,257000.0,225000.0,233000.0,117760.58338604507
2018-10-12 00:00:00,232500.0,234500.0,217500.0,225500.0,138272.26306694406
2018-10-13 00:00:00,226000.0,230500.0,224500.0,229000.0,57080.533636055516
2018-10-14 00:00:00,229000.0,231500.0,228000.0,228500.0,53676.193308975024
2018-10-15 00:00:00,228500.0,254000.0,220500.0,233000.0,100624.9796637882
2018-10-16 00:00:00,233000.0,237500.0,230000.0,234000.0,100486.4032153498
2018-10-17 00:00:00,234000.0,236000.0,229500.0,232000.0,156487.32382424895
2018-10-18 00:00:00,232000.0,235000.0,230500.0,231000.0,92796.3159909367
2018-10-19 00:00:00,231500.0,231500.0,226500.0,228500.0,68309.45774938822
2018-10-20 00:00:00,228500.0,235500.0,227500.0,230500.0,100278.42941485993
2018-10-21 00:00:00,231500.0,234000.0,229500.0,232000.0,145701.76044316124
2018-10-22 00:00:00,232000.0,232500.0,228000.0,229500.0,122998.576817157
2018-10-23 00:00:00,228500.0,231000.0,225500.0,227500.0,127313.43307041447
2018-10-24 00:00:00,227500.0,230500.0,227000.0,229000.0,100876.2654321985
2018-10-25 00:00:00,229000.0,229000.0,225000.0,227500.0,98735.86222402196
2018-10-26 00:00:00,227500.0,231500.0,225500.0,226500.0,120009.12886837318
2018-10-27 00:00:00,227500.0,229500.0,226500.0,229000.0,147111.80561897502
2018-10-28 00:00:00,228000.0,230000.0,227500.0,228500.0,186353.91493258532
2018-10-29 00:00:00,228500.0,230000.0,219100.0,222300.0,145044.0546208205
2018-10-30 00:00:00,222000.0,223500.0,219700.0,222500.0,256741.25155434306
2018-10-31 00:00:00,222900.0,223900.0,219400.0,219500.0,261442.56084262216
2018-11-01 00:00:00,219500.0,225900.0,219000.0,223100.0,330774.69997041934
2018-11-02 00:00:00,223100.0,227800.0,222800.0,225500.0,239019.10805050217
2018-11-03 00:00:00,225500.0,227500.0,223000.0,223900.0,305370.0072455594
2018-11-04 00:00:00,224000.0,228000.0,223100.0,226700.0,422607.01402948407
2018-11-05 00:00:00,226800.0,244400.0,226500.0,236100.0,152936.42601949585
2018-11-06 00:00:00,236100.0,242000.0,232000.0,240500.0,117444.85340285818
2018-11-07 00:00:00,239700.0,250000.0,239500.0,243100.0,46945.881321120534
2018-11-08 00:00:00,242900.0,246400.0,237600.0,243300.0,95351.10784179115
2018-11-09 00:00:00,243300.0,243700.0,236000.0,237500.0,128145.68796408395
2018-11-10 00:00:00,237500.0,241500.0,236000.0,240900.0,91595.84287661163
2018-11-11 00:00:00,240900.0,241800.0,239000.0,239000.0,107407.81174390187
2018-11-12 00:00:00,239100.0,241000.0,236000.0,239700.0,23115.39270245384
2018-11-13 00:00:00,239700.0,240100.0,236500.0,238000.0,20827.81516619473
2018-11-14 00:00:00,237500.0,238900.0,226600.0,227000.0,29994.168346406823
2018-11-15 00:00:00,227000.0,227000.0,198200.0,200000.0,104055.78307439323
2018-11-16 00:00:00,200000.0,211500.0,198000.0,204600.0,58230.51923055844
2018-11-17 00:00:00,204800.0,206500.0,198600.0,199500.0,32451.382383366665
2018-11-18 00:00:00,199700.0,204400.0,198500.0,201000.0,26599.73109907341
2018-11-19 00:00:00,201000.0,205000.0,175500.0,179200.0,68471.14566916795
2018-11-20 00:00:00,179200.0,181000.0,146900.0,162900.0,164718.9366117288
2018-11-21 00:00:00,162500.0,170000.0,145000.0,154000.0,148206.06178808695
2018-11-22 00:00:00,154000.0,159600.0,147900.0,150900.0,55650.99541931685
2018-11-23 00:00:00,150900.0,152000.0,135500.0,141200.0,76453.2771236634
2018-11-24 00:00:00,141400.0,147500.0,137000.0,140500.0,40439.66827893333
2018-11-25 00:00:00,140900.0,140900.0,116700.0,128300.0,106986.0438947181
2018-11-26 00:00:00,128300.0,137500.0,122500.0,126700.0,88364.83207852133
2018-11-27 00:00:00,126900.0,137000.0,116600.0,121600.0,97324.51488331133
2018-11-28 00:00:00,121500.0,136400.0,119000.0,135500.0,64679.60327504717
2018-11-29 00:00:00,135500.0,142000.0,130900.0,133900.0,79486.88135158218
2018-11-30 00:00:00,133800.0,136900.0,126600.0,128400.0,53499.32856171612
2018-12-01 00:00:00,128500.0,136600.0,125800.0,133000.0,41678.35448651935
2018-12-02 00:00:00,133400.0,135800.0,130600.0,132600.0,33612.08658485909
2018-12-03 00:00:00,132500.0,134300.0,126700.0,126700.0,36371.9717211686
2018-12-04 00:00:00,126700.0,127500.0,120000.0,126300.0,63895.29455248826
2018-12-05 00:00:00,126500.0,128000.0,120100.0,121000.0,37628.674825694965
2018-12-06 00:00:00,121000.0,121300.0,109200.0,112500.0,86225.89454212913
2018-12-07 00:00:00,112400.0,113000.0,93500.0,98800.0,137085.7375514919
2018-12-08 00:00:00,98800.0,111000.0,93700.0,99200.0,154150.82113824837
2018-12-09 00:00:00,99200.0,107500.0,96100.0,105500.0,97521.80758966338
2018-12-10 00:00:00,105400.0,111500.0,102000.0,102700.0,74893.49088279367
2018-12-11 00:00:00,102700.0,103900.0,98000.0,98400.0,70408.91518540044
2018-12-12 00:00:00,98400.0,102600.0,97700.0,100800.0,51743.56192925559
2018-12-13 00:00:00,100800.0,102700.0,99200.0,101500.0,46673.59145973022
2018-12-14 00:00:00,101500.0,102400.0,95350.0,97050.0,117095.4474926701
2018-12-15 00:00:00,97050.0,97400.0,93200.0,93650.0,48018.06284693538
2018-12-16 00:00:00,93650.0,98450.0,92400.0,96700.0,54340.46889825762
2018-12-17 00:00:00,96650.0,102000.0,95150.0,100200.0,74357.70351894402
2018-12-18 00:00:00,100200.0,107700.0,99800.0,106600.0,105557.92721980528
2018-12-19 00:00:00,106700.0,121200.0,104000.0,115900.0,154108.66164110022
2018-12-20 00:00:00,115800.0,123000.0,109600.0,120700.0,144407.8458119093
2018-12-21 00:00:00,120900.0,135000.0,120200.0,127700.0,265783.65645270725
2018-12-22 00:00:00,127600.0,129100.0,118100.0,124800.0,109320.39307736765
2018-12-23 00:00:00,124800.0,148400.0,123000.0,141100.0,446874.36264843814
2018-12-24 00:00:00,141100.0,175500.0,138900.0,173300.0,338083.2751109455
2018-12-25 00:00:00,173300.0,177100.0,139200.0,140800.0,300447.75373790506
2018-12-26 00:00:00,140700.0,153300.0,137300.0,140300.0,216931.4630381035
2018-12-27 00:00:00,140200.0,148800.0,137100.0,140900.0,120511.40771509391
2018-12-28 00:00:00,140800.0,141000.0,127600.0,131300.0,147816.52273218022
2018-12-29 00:00:00,131300.0,157700.0,131200.0,151700.0,232771.09199531237
2018-12-30 00:00:00,151700.0,164300.0,145900.0,153900.0,226191.46744068313
2018-12-31 00:00:00,153900.0,157100.0,149700.0,154200.0,129744.72429047733
2019-01-01 00:00:00,154300.0,155000.0,145000.0,150900.0,122457.72577702608
2019-01-02 00:00:00,150900.0,171600.0,148600.0,170000.0,297196.5312868465
2019-01-03 00:00:00,170000.0,174000.0,163600.0,166600.0,453928.75364423706
2019-01-04 00:00:00,166700.0,176000.0,163500.0,167500.0,636060.8249517917
2019-01-05 00:00:00,167500.0,181500.0,167000.0,175700.0,560511.6115406123
2019-01-06 00:00:00,175500.0,177600.0,168300.0,171600.0,379459.29239364126
2019-01-07 00:00:00,171700.0,177600.0,168100.0,171000.0,442598.06989445095
2019-01-08 00:00:00,171000.0,171800.0,164000.0,168700.0,369767.39955790923
2019-01-09 00:00:00,168700.0,171100.0,165600.0,166100.0,326031.7904116008
2019-01-10 00:00:00,166100.0,168300.0,145000.0,147800.0,226839.4199649294
2019-01-11 00:00:00,147800.0,148000.0,137000.0,141600.0,183512.58501359125
2019-01-12 00:00:00,141600.0,145000.0,139500.0,142200.0,88942.35751679807
2019-01-13 00:00:00,142200.0,142900.0,138700.0,138700.0,61486.11611370248
2019-01-14 00:00:00,138700.0,139100.0,128300.0,131100.0,157280.7769954346
2019-01-15 00:00:00,131100.0,147500.0,131100.0,144400.0,212084.1401442127
2019-01-16 00:00:00,144400.0,146000.0,132000.0,137700.0,194437.475745123
2019-01-17 00:00:00,137700.0,139500.0,132000.0,134500.0,91874.54407033355
2019-01-18 00:00:00,134600.0,138500.0,133700.0,134700.0,72457.24254511518
2019-01-19 00:00:00,134700.0,141000.0,132800.0,138100.0,62048.89017289911
2019-01-20 00:00:00,138000.0,138900.0,130600.0,132400.0,58446.68847132438
2019-01-21 00:00:00,132500.0,132900.0,128000.0,130800.0,71118.60532035053
2019-01-22 00:00:00,130700.0,132800.0,126000.0,132100.0,75386.67172026502
2019-01-23 00:00:00,132000.0,134000.0,130500.0,131700.0,54627.04126196819
2019-01-24 00:00:00,131700.0,131800.0,127800.0,129500.0,47115.50033297554
2019-01-25 00:00:00,129500.0,131600.0,126800.0,128000.0,59007.46737034367
2019-01-26 00:00:00,128000.0,130600.0,127200.0,128700.0,33530.82314351086
2019-01-27 00:00:00,128600.0,128900.0,123600.0,125600.0,45184.50983759608
2019-01-28 00:00:00,125800.0,127000.0,115400.0,116000.0,97382.50613311853
2019-01-29 00:00:00,116000.0,119200.0,112800.0,117300.0,75514.29916380797
2019-01-30 00:00:00,117500.0,121000.0,115200.0,119900.0,95400.21074776108
2019-01-31 00:00:00,119900.0,122000.0,116000.0,116000.0,77034.28276694409
2019-02-01 00:00:00,116100.0,118300.0,114200.0,117700.0,55256.719237358455
2019-02-02 00:00:00,117800.0,119200.0,116100.0,118600.0,37657.4520692711
2019-02-03 00:00:00,118300.0,122200.0,117800.0,118600.0,39453.33590542851
2019-02-04 00:00:00,118700.0,120700.0,117300.0,118800.0,32474.97859164607
2019-02-05 00:00:00,118800.0,119700.0,118000.0,118700.0,18874.873644885414
2019-02-06 00:00:00,118500.0,119500.0,112700.0,113700.0,60350.159778501926
2019-02-07 00:00:00,113900.0,118400.0,113200.0,116500.0,71085.53479407103
2019-02-08 00:00:00,116500.0,122000.0,115400.0,120800.0,73465.69624987032
2019-02-09 00:00:00,120800.0,134100.0,120800.0,130600.0,150250.95019909303
2019-02-10 00:00:00,130800.0,130900.0,126200.0,127700.0,69619.98877144884
2019-02-11 00:00:00,127700.0,138000.0,127700.0,134600.0,119307.31440392265
2019-02-12 00:00:00,134600.0,134700.0,130400.0,132800.0,66239.02051554249
2019-02-13 00:00:00,132600.0,138500.0,132000.0,134300.0,73603.75730884899
2019-02-14 00:00:00,134300.0,137100.0,133400.0,134400.0,59072.11606076949
2019-02-15 00:00:00,134300.0,137700.0,133500.0,134600.0,56735.72561872911
2019-02-16 00:00:00,134700.0,136700.0,134100.0,136600.0,31538.927355066506
2019-02-17 00:00:00,136700.0,143700.0,135700.0,140200.0,82892.95410004274
2019-02-18 00:00:00,140200.0,160000.0,139300.0,156900.0,204166.93597502357
2019-02-19 00:00:00,156800.0,163700.0,153900.0,159000.0,177175.44977438595
2019-02-20 00:00:00,159200.0,161200.0,152300.0,159100.0,122468.02961162916
2019-02-21 00:00:00,159100.0,163900.0,157600.0,159500.0,94452.47729680485
2019-02-22 00:00:00,159400.0,163300.0,158000.0,161700.0,72090.05637304812
2019-02-23 00:00:00,162100.0,162900.0,160700.0,162000.0,38061.435099830924
2019-02-24 00:00:00,162000.0,180100.0,155000.0,157100.0,250822.54386397923
2019-02-25 00:00:00,157300.0,160500.0,147800.0,152900.0,210851.0961149493
2019-02-26 00:00:00,152900.0,156700.0,149300.0,151900.0,120746.2662990234
2019-02-27 00:00:00,151900.0,155600.0,148800.0,153200.0,81981.64215990258
2019-02-28 00:00:00,153000.0,153200.0,142300.0,151900.0,134022.71855597512
2019-03-01 00:00:00,152100.0,154600.0,147500.0,150800.0,70526.70804433034
2019-03-02 00:00:00,150800.0,152700.0,145000.0,147800.0,87138.64033379994
2019-03-03 00:00:00,147800.0,150000.0,145600.0,146800.0,43809.14795039557
2019-03-04 00:00:00,147200.0,147300.0,138000.0,140700.0,113308.67784764613
2019-03-05 00:00:00,140800.0,149700.0,139700.0,147600.0,94702.46206668335
2019-03-06 00:00:00,147900.0,154500.0,147500.0,150700.0,108631.63611031545
2019-03-07 00:00:00,150500.0,154000.0,149900.0,152400.0,67680.02674210738
2019-03-08 00:00:00,152300.0,153000.0,150100.0,152100.0,83559.7470685126
2019-03-09 00:00:00,152100.0,154000.0,145500.0,152300.0,91775.97744876907
2019-03-10 00:00:00,152300.0,152700.0,148700.0,149900.0,58350.45753608626
2019-03-11 00:00:00,149900.0,151200.0,146700.0,147900.0,78181.39083440401
2019-03-12 00:00:00,147900.0,150900.0,143600.0,149000.0,74258.5453522309
2019-03-13 00:00:00,148700.0,149500.0,146600.0,147200.0,68240.12560273276
2019-03-14 00:00:00,147200.0,150800.0,145500.0,148100.0,59199.6653487736
2019-03-15 00:00:00,148200.0,151400.0,147600.0,150700.0,58542.7901552565
2019-03-16 00:00:00,150700.0,159700.0,150400.0,155900.0,97628.14701891309
2019-03-17 00:00:00,155900.0,156800.0,152200.0,154600.0,38394.52947061583
2019-03-18 00:00:00,154600.0,157700.0,152400.0,153500.0,76708.68025148817
2019-03-19 00:00:00,153500.0,155500.0,153300.0,154500.0,53328.04917858218
2019-03-20 00:00:00,154700.0,155800.0,153200.0,155700.0,61409.61295952733
2019-03-21 00:00:00,155700.0,156800.0,150000.0,150600.0,73940.47407747286
2019-03-22 00:00:00,150600.0,154600.0,150300.0,154000.0,62348.80526534543
2019-03-23 00:00:00,154000.0,155400.0,153000.0,154000.0,39377.888339413184
2019-03-24 00:00:00,154000.0,155400.0,153200.0,154400.0,34296.06113398071
2019-03-25 00:00:00,154600.0,155300.0,153000.0,153100.0,50759.06693635438
2019-03-26 00:00:00,153100.0,153100.0,150100.0,151600.0,55605.95891079517
2019-03-27 00:00:00,151500.0,156400.0,151300.0,155500.0,72591.96193030493
2019-03-28 00:00:00,155400.0,157700.0,155000.0,156400.0,53353.58180802153
2019-03-29 00:00:00,156400.0,160700.0,155100.0,159500.0,74682.00950033357
2019-03-30 00:00:00,159300.0,164800.0,157800.0,159800.0,82002.44031416299
2019-03-31 00:00:00,159900.0,160700.0,158100.0,159800.0,36915.8625515158
2019-04-01 00:00:00,159800.0,160200.0,157800.0,159000.0,74598.9075437464
2019-04-02 00:00:00,159000.0,174200.0,158300.0,170700.0,122833.30378272594
2019-04-03 00:00:00,170700.0,191000.0,168600.0,183300.0,155767.10547121763
2019-04-04 00:00:00,183200.0,195600.0,171900.0,179000.0,135223.587642253
2019-04-05 00:00:00,179000.0,188000.0,172700.0,183100.0,84279.22970843682
2019-04-06 00:00:00,183100.0,185700.0,179200.0,183500.0,29629.37923985137
2019-04-07 00:00:00,183900.0,193600.0,182400.0,188200.0,69056.32123310505
2019-04-08 00:00:00,188200.0,211300.0,185200.0,203700.0,160222.57703275234
2019-04-09 00:00:00,203700.0,209300.0,198700.0,201600.0,57797.60841362765
2019-04-10 00:00:00,201600.0,208400.0,200300.0,205700.0,39659.312326010906
2019-04-11 00:00:00,205700.0,209000.0,183000.0,187800.0,122404.8820362022
2019-04-12 00:00:00,187900.0,191700.0,181000.0,189800.0,67193.97570263916
2019-04-13 00:00:00,189900.0,192200.0,185200.0,189000.0,38973.05547251106
2019-04-14 00:00:00,189100.0,190200.0,186000.0,189200.0,20837.323699146404
2019-04-15 00:00:00,189300.0,194100.0,189100.0,190800.0,52706.77646073011
2019-04-16 00:00:00,191000.0,192600.0,182300.0,187300.0,57924.8605583599
2019-04-17 00:00:00,186900.0,194500.0,186800.0,190500.0,66047.74775989441
2019-04-18 00:00:00,190500.0,198700.0,189900.0,197700.0,100559.2628517758
2019-04-19 00:00:00,197700.0,202000.0,194800.0,198900.0,64522.19857337313
2019-04-20 00:00:00,199000.0,204700.0,197900.0,199800.0,41557.91844733887
2019-04-21 00:00:00,199800.0,201600.0,193500.0,196300.0,50266.350748323355
2019-04-22 00:00:00,196200.0,199300.0,194600.0,198300.0,39728.84872534462
2019-04-23 00:00:00,198200.0,204900.0,195800.0,202500.0,77191.3385502812
2019-04-24 00:00:00,202600.0,202600.0,190900.0,193800.0,81946.52270093393
2019-04-25 00:00:00,193800.0,196400.0,190300.0,192000.0,45954.19041214847
2019-04-26 00:00:00,192100.0,193700.0,176800.0,180600.0,92357.23891082297
2019-04-27 00:00:00,180600.0,183700.0,178200.0,182000.0,27771.645132948328
2019-04-28 00:00:00,181800.0,186300.0,181800.0,183300.0,37615.693218935245
2019-04-29 00:00:00,183300.0,184600.0,175000.0,177700.0,44740.19567474565
2019-04-30 00:00:00,177900.0,185100.0,177400.0,182900.0,47219.340324598066
2019-05-01 00:00:00,182900.0,188500.0,181500.0,183900.0,36854.629680435144
2019-05-02 00:00:00,183800.0,186400.0,182200.0,186000.0,32962.23907818673
2019-05-03 00:00:00,186000.0,195800.0,184800.0,193000.0,67392.53561424972
2019-05-04 00:00:00,193000.0,195400.0,185000.0,187000.0,42570.14989499081
2019-05-05 00:00:00,187300.0,190500.0,186300.0,188400.0,25238.91901354667
2019-05-06 00:00:00,188200.0,195000.0,185100.0,193600.0,48458.55338780084
2019-05-07 00:00:00,193600.0,208500.0,193300.0,199400.0,124791.08803551091
2019-05-08 00:00:00,199500.0,202600.0,190800.0,197200.0,73560.47099108533
2019-05-09 00:00:00,196900.0,201700.0,195800.0,198200.0,56097.186289858684
2019-05-10 00:00:00,198200.0,206300.0,196200.0,202200.0,78861.1055305523
2019-05-11 00:00:00,202100.0,226200.0,200700.0,220200.0,157032.18742417026
2019-05-12 00:00:00,220200.0,236800.0,214500.0,215500.0,210087.7638167358
2019-05-13 00:00:00,215500.0,231100.0,213400.0,228600.0,105902.7558211139
2019-05-14 00:00:00,228500.0,256500.0,227100.0,247500.0,301978.564710329
2019-05-15 00:00:00,247500.0,282200.0,239800.0,271100.0,284977.08027014014
2019-05-16 00:00:00,271100.0,323900.0,271100.0,311800.0,437549.4613687835
2019-05-17 00:00:00,311800.0,332600.0,269000.0,281800.0,532396.30366786
2019-05-18 00:00:00,281600.0,302300.0,270600.0,289000.0,248851.60964951196
2019-05-19 00:00:00,289000.0,309700.0,282000.0,303900.0,188242.3837744746
2019-05-20 00:00:00,303900.0,312700.0,290000.0,298000.0,158958.44182403223
2019-05-21 00:00:00,298000.0,307300.0,295100.0,301800.0,126125.51584063849
2019-05-22 00:00:00,301800.0,312500.0,299900.0,303900.0,114884.49241419896
2019-05-23 00:00:00,304000.0,308500.0,279000.0,293700.0,169498.60507733515
2019-05-24 00:00:00,293800.0,302600.0,288600.0,301400.0,115803.14560239718
2019-05-25 00:00:00,301600.0,307000.0,295000.0,300900.0,90770.6542214319
2019-05-26 00:00:00,300700.0,302200.0,292900.0,298300.0,57473.75519877512
2019-05-27 00:00:00,298300.0,324700.0,296600.0,319700.0,146267.79729038416
2019-05-28 00:00:00,319800.0,330000.0,315000.0,319200.0,105925.28742028683
2019-05-29 00:00:00,319200.0,329500.0,311100.0,324900.0,102699.48445895675
2019-05-30 00:00:00,325000.0,345300.0,319000.0,338200.0,146416.20901107808
2019-05-31 00:00:00,338200.0,343700.0,298000.0,317600.0,196819.76313419672
2019-06-01 00:00:00,318100.0,333700.0,312300.0,320000.0,81717.69916877185
2019-06-02 00:00:00,320000.0,328600.0,317600.0,322900.0,50384.31017889871
2019-06-03 00:00:00,322600.0,325500.0,312000.0,315000.0,70513.43701720233
2019-06-04 00:00:00,314900.0,318200.0,295000.0,307000.0,112464.76669165838
